Principale1,Principale2,Principale3,Principale4,Principale5,Principale6,Cluster
"-0,380730421","1,4073670331","-0,853900384","0,3223499434","1,2522100239","0,326584576",10
"-0,364199214","1,3061392773","-0,680555344","0,3060523921","1,2704331334","0,3379212344",10
"-0,314453923","1,3705640868","-0,79155497","0,4042023682","1,3756983077","0,2806048817",10
"-0,349310834","1,3829041775","-0,832301634","0,3868300178","1,2751541036","0,2530763213",10
"-0,328200278","1,3714424285","-0,825516025","0,391030734","1,2737675303","0,2456006574",10
"-0,339045713","1,4099029801","-0,902297355","0,3688268229","1,2576238092","0,2753606292",10
"-0,282422383","1,3375513941","-0,668934316","0,2931325581","1,2665777597","0,34791606",10
"-0,303349019","1,3603326385","-0,675901322","0,2959620147","1,2890853158","0,3574988924",10
"-0,363883172","1,5752248013","-0,412788376","-0,239292646","0,5280107031","0,5846253988",9
"-0,413820709","1,6768861622","-0,302986889","-0,472591032","0,3004579835","0,7386045862",9
"-0,517900732","1,7774761225","-0,520229113","-0,519938579","0,3052492621","0,8298160289",9
"-0,523921552","1,6243560332","-0,250329692","-0,553620764","0,3409312049","0,862557363",9
"-0,46825563","1,6817859438","-0,505445338","-0,373408816","0,4758949678","0,7395188377",9
"-0,365616691","1,5358610249","-0,278991024","-0,326120193","0,5194305087","0,6744323365",9
"-0,340373973","1,6817687078","-0,223522838","-0,593470119","0,0997702064","0,7720456079",9
"-0,36849361","1,6651974383","-0,168510165","-0,576125602","0,1270452098","0,7591256789",9
"-0,270041256","1,6079660198","-0,146315419","-0,569914961","0,0958277165","0,7319884146",9
"-0,241568001","1,6437263327","-0,131775241","-0,568840819","0,1640051369","0,7642818055",9
"-0,271133259","1,5531143329","-0,034117942","-0,525817655","0,2726774165","0,7596350205",9
"-0,374231533","1,4961028693","-0,367332981","-0,201227387","0,6323805827","0,5865359032",9
"-0,320746919","1,5311034442","-0,055462535","-0,529504152","0,2112173101","0,7343774415",9
"-0,275658506","1,5628418141","-0,019296743","-0,503919356","0,2633353232","0,7281522246",9
"-0,291545972","1,5024760566","-0,134024573","-0,398283078","0,314794245","0,6405218532",9
"-0,327894045","1,5285992198","-0,147383313","-0,392386468","0,34155869","0,6483864407",9
"-0,199943203","1,4971807708","0,033047552","-0,497061948","0,1637319234","0,6585964904",9
"-0,183479573","1,4913531928","0,0629591956","-0,495195101","0,1496558631","0,6444701674",9
"-0,170856364","1,3144277348","0,0351640709","-0,219480294","0,5328175693","0,510610878",9
"-0,105658448","1,4508042042","0,0055673701","-0,381111809","0,2659536656","0,5696286743",9
"-0,130823897","1,4105621185","0,1599361302","-0,448794207","0,221051708","0,6131415998",9
"-0,04485555","1,3897231191","0,0653257371","-0,364172665","0,2803649033","0,5496387574",9
"-0,070976808","1,4297323337","0,0429855949","-0,378907903","0,2349181508","0,5454042757",9
"-0,03959892","1,4554271156","0,0357552854","-0,392384845","0,1899270683","0,5370036242",9
"-0,012904759","1,3948144919","0,2078170011","-0,458544763","0,1246484335","0,5665160721",9
"0,0329306303","1,3296811867","0,1955108853","-0,341638164","0,2627423662","0,4952933078",9
"0,0554833677","1,3743100159","0,0648647359","-0,292039154","0,2795801453","0,4562399809",9
"0,0271031822","1,283908213","0,1936997592","-0,263690965","0,354885181","0,4480459714",9
"0,0917387645","1,3592501158","0,3506794225","-0,499008619","0,0020204227","0,5306485775",9
"0,1366902659","1,3778358471","0,3671970155","-0,493652079","0,0646675303","0,5544706261",9
"0,1470375969","1,3747117573","0,3633326792","-0,493742215","0,0722851674","0,5588793266",9
"0,1866004581","1,3972497394","0,1895242896","-0,431704548","-0,001010558","0,4611142808",9
"0,1850097263","1,339950297","0,2934846594","-0,38752856","0,1799460494","0,491632569",9
"0,0116612546","1,3127972158","0,2884902244","-0,365426646","0,2289451694","0,4950954232",9
"0,0519069013","1,3969352261","0,1946190569","-0,405525446","0,1162544456","0,4935654087",9
"-0,197524275","1,2406302667","-0,059790997","-0,875765481","0,416746003","1,1942350464",9
"0,0128981594","1,4255037754","0,1470218352","-0,44959623","0,2078081658","0,5976501568",9
"-0,084104128","1,3661947688","0,4245487715","-0,623737729","-0,002697655","0,672440745",9
"-0,083718516","1,3846909784","0,2142818295","-0,397256557","0,2138891391","0,5346264427",9
"0,0300950076","1,4140112488","0,2684302461","-0,516787276","-0,002720777","0,5593065662",9
"-0,02878644","1,4050172463","0,0180990003","-0,643162056","0,2802826723","0,8619864064",9
"-0,114722847","1,3011417669","0,1500175716","-0,26846329","0,4569999479","0,5104801746",9
"0,0027802295","1,4139877882","0,1500871318","-0,430410056","0,1460384357","0,5442473407",9
"-0,071880888","1,4738538531","0,2339073578","-0,523438158","0,1462040213","0,6542651537",9
"-0,129106598","1,4850950365","0,1885760337","-0,539941971","0,0420878428","0,624917326",9
"-0,055421235","1,4150615391","0,2673243351","-0,503694587","0,1730330137","0,6410529069",9
"-0,104362699","1,3278262202","0,0986771474","-0,266502598","0,4166238178","0,4966483351",9
"0,0295449414","1,3725721848","-0,80652032","0,3897190497","1,0688750924","0,1302416582",10
"0,0013576085","1,4023084513","-0,741035439","0,3251592206","0,9919761628","0,1623707702",10
"0,1168368097","1,3572381959","-0,646019937","0,3416801134","1,0548240679","0,162801429",10
"0,011807054","1,2938101914","-0,611798262","0,3674491603","1,0749920381","0,1403002701",10
"0,0909258265","1,1638118212","-1,223253281","1,1063270527","1,9854318478","-0,222178827",10
"0,0226104938","1,1570054912","-1,238231714","1,107725179","1,9261913725","-0,252817012",10
"0,01893352","1,2368908464","-1,2939716","1,0790373578","1,8573296497","-0,248737263",10
"0,0297966203","1,2638156953","-0,915509072","0,6983073177","1,4093815418","-0,05716379",10
"-0,234382688","1,5465998853","-0,136943234","-0,332418658","0,351045799","0,5739496741",9
"-0,315224984","1,4458295055","-0,046012619","-0,280541715","0,5178535339","0,5921141916",9
"-0,249282845","1,4391029231","-0,110262407","-0,148722641","0,6928345732","0,5713493632",9
"-0,236281694","1,4069396675","-0,691419977","0,3328542051","1,1681255065","0,2507238474",10
"-0,291351179","1,3506362094","-0,490694738","0,2629668309","1,1425674315","0,3031222186",10
"-0,346871644","1,3975834152","-0,793062383","0,4468727563","1,3457231294","0,2182139806",10
"-0,367253135","1,4891593891","0,0307804293","-0,383666298","0,3846194283","0,6435298172",9
"-0,320368346","1,5688606861","-0,160408775","-0,305675378","0,4455384897","0,5985728535",9
"-0,282832771","1,5295049073","-0,235223314","-0,19716066","0,5565560902","0,5309921364",9
"-0,362998468","1,4858705091","-0,184917569","-0,999114369","0,2879693448","1,3034062692",9
"-0,209701046","1,5337414613","0,1284613257","-0,551160141","0,2349940604","0,7481769291",9
"-0,330856205","1,4658928379","0,2747115524","-0,600269811","0,1771442893","0,7671119854",9
"-0,300931946","1,4502028244","0,0601039773","-0,410977056","0,3852557548","0,6672911968",9
"-0,170779708","1,628951087","0,0285263315","-0,582637573","0,1270382845","0,7417067003",9
"-0,218988215","1,3835164445","0,0312117739","-0,787384828","0,2640535483","1,0310171825",9
"-0,22590718","1,4888333734","0,1192735599","-0,577815319","0,1695515841","0,7435740951",9
"-0,120481344","1,427081528","0,2381444944","-0,525048736","0,2783084445","0,7255250907",9
"-0,250002395","1,3738216583","-0,400397005","0,1206265462","1,0885262767","0,4338304519",10
"-0,32073177","1,4072931312","-0,246101317","-0,095430948","0,7849270504","0,5245925491",9
"-0,236708704","1,4475642907","-0,044069054","-0,297141992","0,6021190793","0,6525223913",9
"-0,243919395","1,4833905104","0,1231901024","-0,482601733","0,3769372568","0,7436599879",9
"-0,287079119","1,4521874546","0,0483910836","-0,417999973","0,3936514836","0,6821585428",9
"-0,163292002","1,3973865035","0,147042358","-0,406901739","0,3331516","0,6201864684",9
"-0,078644751","1,4824914083","0,0820510019","-0,44596263","0,2377638932","0,6217403094",9
"0,0011535289","1,4075949006","0,0356966358","-0,327419077","0,4394970218","0,5865717871",9
"-0,055608032","1,4512282266","0,0784154113","-0,449591318","0,2213140932","0,6176965658",9
"-0,094375184","1,3271506595","0,2094442482","-0,391100317","0,360230245","0,6070200143",9
"-0,068120238","1,4665278558","0,0853038887","-0,429997058","0,2147201873","0,5923916746",9
"0,0327770765","1,4574411277","0,1050705933","-0,42617575","0,2688043244","0,6126504437",9
"-0,051700259","1,4579574942","0,0965366469","-0,431962072","0,2088290997","0,5894677316",9
"-0,016661818","1,2762588291","-0,9321538","0,7035164894","1,5448981996","0,0091493748",10
"-0,005111199","1,3004444787","-1,36930922","1,0500086451","1,8825948072","-0,192559333",10
"-0,083410951","1,3046259581","-1,383796017","1,0737421905","2,0699434983","-0,115689964",10
"-0,099624213","1,259427487","-1,322294103","1,0486325268","2,0027455334","-0,126410885",10
"-0,507882814","1,6295204345","-1,80310343","0,9651885093","2,0603313619","0,0733120918",10
"-0,540166778","1,3900815699","-1,563482056","1,0674513266","2,2892216695","0,0451125432",10
"-0,538035045","1,3162966646","-1,482122912","1,0945249977","2,3411705113","0,0305490896",10
"-0,528104359","1,3142839923","-1,478557483","1,0945762185","2,3396334403","0,0291680142",10
"-0,505369707","1,5655450921","-0,242493","-0,307364898","0,6781347142","0,7418165392",9
"-0,429203086","1,7037688897","-0,152352072","-0,593150985","0,398508391","0,9288136064",9
"-0,526028935","1,566740303","-0,251161716","-0,323404859","0,7104011683","0,7744471696",9
"-0,392874624","1,5909174368","0,0228944735","-0,545215141","0,4670783986","0,8847885602",9
"-0,327641837","1,6480823494","-0,166612832","-0,479500251","0,4784833177","0,8290604004",9
"-0,39995543","1,5108378252","-0,214261643","-0,676666642","0,5380801714","1,0778461565",9
"-0,316927858","1,650935826","-0,122255743","-0,472166761","0,4487979628","0,7983191747",9
"-0,326092349","1,6659148324","-0,264498637","-0,382478991","0,4254201234","0,690279298",9
"-0,331296141","1,6386713327","-0,008236296","-0,553933621","0,2523061311","0,7824135782",9
"-0,385916572","1,4205588538","0,2392999259","-0,463755899","0,4805875962","0,7683025635",9
"-0,279129842","1,4812482571","0,0351010991","-0,41596937","0,569276858","0,775856073",9
"-0,353566913","1,4875824054","0,0761313936","-0,496584581","0,4401599561","0,8012530769",9
"-0,327984181","1,2820146413","-0,653177111","0,4024149007","1,5233662842","0,346792522",10
"-0,282518939","1,3758700761","-0,649565925","0,2930675539","1,3013339107","0,3598638523",10
"-0,324187516","1,4313083895","-0,689028833","0,2934355455","1,2569127177","0,3428299103",10
"-0,272502369","1,3215570589","-0,614492874","0,3973315519","1,4666538227","0,3175044914",10
"-0,275860862","1,4422089376","-0,749773819","0,3376237356","1,2873453786","0,3094965455",10
"-0,284198116","1,384016094","-0,632810579","0,3085482949","1,2848483783","0,3321342093",10
"-0,297032245","1,3330044825","-0,523147906","0,3504525416","1,4630197886","0,3634221032",10
"-0,260474806","1,3921907575","-0,166495003","-0,065787529","0,9680562781","0,5767184575",9
"-0,306077034","1,5486416286","-0,004948057","-0,426920139","0,4388459908","0,7232460414",9
"-0,208962253","1,4614097715","0,2362519541","-0,487987787","0,4517543133","0,7782404098",9
"-0,310990752","1,5789336183","0,1220720258","-0,532341163","0,2906859752","0,7594760708",9
"-0,332157807","1,442017473","0,1121162832","-0,372027432","0,5216420986","0,6872430129",9
"-0,304508185","1,5361137753","0,0239917851","-0,424466932","0,3998082273","0,6957895738",9
"-0,290275455","1,5293247048","0,0333077916","-0,427385578","0,393503403","0,6942213946",9
"-0,248594981","1,5316763723","-0,078563582","-0,335371169","0,4821316805","0,639006142",9
"-0,19909107","1,5179846806","-0,888543095","0,3624939898","1,2609513836","0,2788580134",10
"-0,282016319","1,5998122567","-0,902753388","0,2247037215","1,1120682362","0,3763898399",10
"-0,433000356","1,6028784827","-0,866959648","0,2548702528","1,2038810999","0,3880134227",10
"-0,400299334","1,5777742426","-0,867568905","0,2308702371","1,2181766292","0,4202289086",10
"-0,349276768","1,3178677072","-0,594818683","0,396003115","1,6058379717","0,3924017979",10
"-0,203122097","1,3207263952","-0,593170279","0,3836713235","1,6038354176","0,4038866089",10
"-0,304141233","1,3001317702","-0,568850292","0,3994730619","1,5790164243","0,3707686977",10
"-0,304666232","1,3037593313","-0,544374137","0,3930993616","1,5627100233","0,3664866413",10
"-0,226288548","1,2836620038","0,20784498","-0,237436142","0,9573368259","0,7382109433",9
"-0,161979996","1,2965067622","0,217323924","-0,254734616","0,8943431914","0,7232790041",9
"-0,220948466","1,3543067903","0,1565486336","-0,27635652","0,7385294182","0,6752311137",9
"-0,156603657","1,5492552603","0,1074951484","-0,456497792","0,44744589","0,744427271",9
"-0,127560218","1,4504904744","0,2463327261","-0,393816037","0,5344232796","0,7009691482",9
"-0,100022875","1,4333031941","0,1095213519","-0,28557047","0,6176935237","0,6274296306",9
"-0,112650617","1,5764179186","0,0737830685","-0,423356414","0,2826064399","0,6260386003",9
"-0,05129682","1,5809670748","-0,165725997","-0,237442776","0,4571219638","0,5137803634",9
"-0,015680037","1,5934224317","-0,018207459","-0,337469896","0,3072587332","0,5389864871",9
"-0,022308642","1,4920293603","0,1029776709","-0,279428611","0,4080598961","0,5077982206",9
"-0,022987465","1,4996683297","0,1812540808","-0,424790507","0,2871831564","0,6103724501",9
"0,0439016554","1,5071085207","0,2031304092","-0,423456375","0,3400437065","0,6331374266",9
"0,1452861109","1,5350348454","0,1797294308","-0,437679123","0,2367696224","0,5970926351",9
"0,1884186112","1,6382018071","0,1402691016","-0,463530541","0,1058413836","0,5615291711",9
"0,1040264136","1,5679790958","-0,033765314","-0,231610519","0,3431070454","0,4227572337",9
"0,0887843944","1,5233196518","0,1195619686","-0,295890004","0,296151113","0,4616014973",9
"0,0337703481","1,7366010931","-0,095253447","-0,381673842","0,1620777537","0,5207612971",9
"0,1520318194","1,6503212783","-0,066906794","-0,382047162","0,1036287864","0,4870293384",9
"-0,071180495","1,6984676291","-0,11590416","-0,335632438","0,373184754","0,6300970098",9
"-0,196800103","1,8270638667","0,3711650802","-0,989347558","-0,398933425","0,9341224282",7
"-0,132252785","1,6928548149","0,2728889896","-0,726665084","-0,07105228","0,7931473554",7
"-0,212461769","1,3813581599","-0,834912443","0,6510580665","1,6444227358","0,1289261916",10
"-0,220654334","1,2331297199","-1,370333277","1,2845369955","2,4181884947","-0,181066759",10
"-0,07592192","1,5772859805","0,004524769","-0,213425001","0,3780458738","0,4392041523",9
"-0,00301924","1,3947720051","-0,026047417","-0,756239167","0,4899466471","1,1018440692",9
"-0,045031185","1,5448224625","0,2864796481","-0,421391318","0,0898881721","0,508014739",9
"0,0169355175","1,4551913916","0,2729606637","-0,272576847","0,322083293","0,4502991482",9
"0,0747465965","1,5723608821","0,3132334278","-0,399864489","0,0592744423","0,4644310786",9
"0,1004490941","1,5774246017","0,4159688773","-0,500667121","-0,075598358","0,5053309584",9
"0,0433596564","1,5428867114","0,4803502706","-0,213884341","0,0098875793","0,8146099799",9
"0,1640426302","1,610103856","0,3552235381","-0,547437096","-0,153735175","0,525169768",9
"-0,042667255","1,6058051766","0,4095662254","-0,50200942","-0,01507371","0,5407848156",9
"0,1251629745","1,5440590526","0,3842064398","-0,392728999","0,0043855938","0,4149283016",9
"0,0530287212","1,5821510161","0,3649815915","-0,395407028","0,0238812094","0,4311173387",9
"0,1214305271","1,4955347434","0,3447316252","-0,268999791","0,1590383897","0,3469663745",9
"0,1419967535","1,4271683734","0,4655399679","-0,229109632","0,2007474779","0,3064748961",9
"0,1434189929","1,4440288223","0,5441305912","-0,321784409","0,093687755","0,3554855888",9
"0,2433517401","1,5197423371","0,4972082067","-0,364785782","-0,046157898","0,3372646154",9
"0,3129782208","1,4858433952","0,5254585078","-0,356836859","-0,060396485","0,3158629752",9
"0,2678682815","1,5057782125","0,5098964259","-0,352799461","-0,058274033","0,3163529551",9
"0,3258502565","1,4409445546","0,4783898358","-0,219048662","0,1005120814","0,239084331",9
"0,3287715104","1,4772167444","0,4526806824","-0,229334071","0,0578526778","0,2323014318",9
